-0,999999774929676
-0,999999767785178
-0,999999760413889
-0,999999752808610
-0,999999744961914
-0,999999736866137
-0,999999728513373
-0,999999719895464
-0,999999711003993
-0,999999701830276
-0,999999692365354
-0,999999682599984
-0,999999672524627
-0,999999662129445
-0,999999651404284
-0,999999640338670
-0,999999628921796
-0,999999617142512
-0,999999604989313
-0,999999592450331
-0,999999579513318
-0,999999566165641
-0,999999552394263
-0,999999538185735
-0,999999523526180
-0,999999508401281
-0,999999492796267
-0,999999476695896
-0,999999460084445
-0,999999442945691
-0,999999425262893
-0,999999407018785
-0,999999388195546
-0,999999368774794
-0,999999348737562
-0,999999328064280
-0,999999306734758
-0,999999284728165
-0,999999262023008
-0,999999238597112
-0,999999214427599
-0,999999189490865
-0,999999163762554
-0,999999137217539
-0,999999109829896
-0,999999081572877
-0,999999052418884
-0,999999022339445
-0,999998991305184
-0,999998959285790
-0,999998926249992
-0,999998892165527
-0,999998856999106
-0,999998820716384
-0,999998783281927
-0,999998744659173
-0,999998704810403
-0,999998663696700
-0,999998621277909
-0,999998577512603
-0,999998532358039
-0,999998485770118
-0,999998437703339
-0,999998388110759
-0,999998336943945
-0,999998284152924
-0,999998229686139
-0,999998173490396
-0,999998115510812
-0,999998055690762
-0,999997993971823
-0,999997930293720
-0,999997864594260
-0,999997796809280
-0,999997726872579
-0,999997654715853
-0,999997580268633
-0,999997503458210
-0,999997424209569
-0,999997342445312
-0,999997258085586
-0,999997171048003
-0,999997081247558
-0,999996988596549
-0,999996893004491
-0,999996794378024
-0,999996692620828
-0,999996587633522
-0,999996479313573
-0,999996367555192
-0,999996252249233
-0,999996133283083
-0,999996010540557
-0,999995883901781
-0,999995753243075
-0,999995618436835
-0,999995479351404
-0,999995335850949
-0,999995187795321
-0,999995035039926
-0,999994877435579
-0,999994714828358
-0,999994547059459
-0,999994373965032
-0,999994195376030
-0,999994011118037
-0,999993821011104
-0,999993624869567
-0,999993422501869
-0,999993213710374
-0,999992998291171
-0,999992776033877
-0,999992546721432
-0,999992310129883
-0,999992066028170
-0,999991814177900
-0,999991554333111
-0,999991286240033
-0,999991009636843
-0,999990724253405
-0,999990429811010
-0,999990126022101
-0,999989812589994
-0,999989489208586
-0,999989155562060
-0,999988811324573
-0,999988456159940
-0,999988089721303
-0,999987711650796
-0,999987321579192
-0,999986919125546
-0,999986503896820
-0,999986075487500
-0,999985633479200
-0,999985177440256
-0,999984706925300
-0,999984221474827
-0,999983720614750
-0,999983203855930
-0,999982670693704
-0,999982120607390
-0,999981553059780
-0,999980967496612
-0,999980363346033
-0,999979740018038
-0,999979096903897
-0,999978433375554
-0,999977748785022
-0,999977042463746
-0,999976313721948
-0,999975561847959
-0,999974786107520
-0,999973985743067
-0,999973159972990
-0,999972307990873
-0,999971428964700
-0,999970522036051
-0,999969586319259
-0,999968620900545
-0,999967624837128
-0,999966597156304
-0,999965536854496
-0,999964442896274
-0,999963314213344
-0,999962149703508
-0,999960948229583
-0,999959708618294
-0,999958429659130
-0,999957110103158
-0,999955748661809
-0,999954344005614
-0,999952894762914
-0,999951399518514
-0,999949856812304
-0,999948265137837
-0,999946622940855
-0,999944928617771
-0,999943180514108
-0,999941376922881
-0,999939516082932
-0,999937596177212
-0,999935615331006
-0,999933571610104
-0,999931463018915
-0,999929287498517
-0,999927042924649
-0,999924727105638
-0,999922337780263
-0,999919872615542
-0,999917329204462
-0,999914705063629
-0,999911997630842
-0,999909204262595
-0,999906322231501
-0,999903348723625
-0,999900280835745
-0,999897115572516
-0,999893849843547
-0,999890480460391
-0,999887004133433
-0,999883417468678
-0,999879716964446
-0,999875899007954
-0,999871959871792
-0,999867895710291
-0,999863702555768
-0,999859376314662
-0,999854912763540
-0,999850307544979
-0,999845556163319
-0,999840653980278
-0,999835596210433
-0,999830377916553
-0,999824994004787
-0,999819439219700
-0,999813708139148
-0,999807795169001
-0,999801694537682
-0,999795400290548
-0,999788906284091
-0,999782206179947
-0,999775293438723
-0,999768161313627
-0,999760802843900
-0,999753210848028
-0,999745377916756
-0,999737296405870
-0,999728958428752
-0,999720355848705
-0,999711480271030
-0,999702323034854
-0,999692875204701
-0,999683127561795
-0,999673070595092
-0,999662694492022
-0,999651989128946
-0,999640944061306
-0,999629548513469
-0,999617791368244
-0,999605661156076
-0,999593146043890
-0,999580233823594
-0,999566911900210
-0,999553167279634
-0,999538986556014
-0,999524355898720
-0,999509261038915
-0,999493687255698
-0,999477619361809
-0,999461041688882
-0,999443938072245
-0,999426291835225
-0,999408085772974
-0,999389302135776
-0,999369922611837
-0,999349928309527
-0,999329299739067
-0,999308016793644
-0,999286058729925
-0,999263404147968
-0,999240030970496
-0,999215916421525
-0,999191037004316
-0,999165368478645
-0,999138885837351
-0,999111563282157
-0,999083374198730
-0,999054291130959
-0,999024285754436
-0,998993328849094
-0,998961390271010
-0,998928438923305
-0,998894442726153
-0,998859368585843
-0,998823182362886
-0,998785848839117
-0,998747331683781
