0,000335350130466478
0,000340629327733410
0,000345991603178215
0,000351438263280792
0,000356970635037658
0,000362590066283224
0,000368297926016060
0,000374095604730242
0,000379984514751865
0,000385966090580774
0,000392041789237628
0,000398213090616354
0,000404481497842081
0,000410848537634640
0,000417315760677720
0,000423884741993750
0,000430557081324615
0,000437334403518283
0,000444218358921434
0,000451210623778192
0,000458312900635038
0,000465526918752015
0,000472854434520311
0,000480297231886316
0,000487857122782266
0,000495535947563551
0,000503335575452811
0,000511257904990917
0,000519304864494927
0,000527478412523148
0,000535780538347394
0,000544213262432558
0,000552778636923600
0,000561478746140080
0,000570315707078336
0,000579291669921422
0,000588408818556939
0,000597669371102865
0,000607075580441510
0,000616629734761713
0,000626334158109420
0,000636191210946758
0,000646203290719727
0,000656372832434665
0,000666702309243589
0,000677194233038567
0,000687851155055246
0,000698675666485678
0,000709670399100588
0,000720838025881211
0,000732181261660861
0,000743702863776369
0,000755405632729528
0,000767292412858718
0,000779366093020843
0,000791629607283743
0,000804085935629236
0,000816738104666949
0,000829589188359103
0,000842642308756406
0,000855900636745227
0,000869367392806217
0,000883045847784548
0,000896939323671938
0,000911051194400645
0,000925384886649599
0,000939943880662856
0,000954731711080559
0,000969751967782586
0,000985008296745069
0,00100050440090999
0,00101624404106802
0,00103223103675482
0,00104846926716101
0,00106496267205595
0,00108171525272559
0,00109873107292464
0,00111601425984309
0,00113356900508751
0,00115139956567721
0,00116951026505551
0,00118790549411634
0,00120658971224639
0,00122556744838305
0,00124484330208837
0,00126442194463923
0,00128430812013397
0,00130450664661582
0,00132502241721316
0,00134586040129709
0,00136702564565636
0,00138852327569001
0,00141035849661802
0,00143253659471008
0,00145506293853284
0,00147794298021595
0,00150118225673699
0,00152478639122575
0,00154876109428798
0,00157311216534900
0,00159784549401734
0,00162296706146884
0,00164848294185129
0,00167439930371012
0,00170072241143529
0,00172745862672970
0,00175461441009949
0,00178219632236639
0,00181021102620265
0,00183866528768858
0,00186756597789328
0,00189692007447871
0,00192673466332748
0,00195701694019463
0,00198777421238391
0,00201901390044858
0,00205074353991738
0,00208297078304580
0,00211570340059311
0,00214894928362543
0,00218271644534518
0,00221701302294739
0,00225184727950302
0,00228722760586988
0,00232316252263128
0,00235966068206304
0,00239673087012896
0,00243438200850533
0,00247262315663477
0,00251146351380985
0,00255091242128672
0,00259097936442933
0,00263167397488458
0,00267300603278865
0,00271498546900518
0,00275762236739541
0,00280092696712097
0,00284490966497950
0,00288958101777363
0,00293495174471374
0,00298103272985490
0,00302783502456838
0,00307536985004823
0,00312364859985331
0,00317268284248519
0,00322248432400243
0,00327306497067163
0,00332443689165564
0,00337661238173950
0,00342960392409449
0,00348342419308067
0,00353808605708854
0,00359360258142009
0,00364998703120984
0,00370725287438622
0,00376541378467387
0,00382448364463721
0,00388447654876581
0,00394540680660202
0,00400728894591138
0,00407013771589613
0,00413396809045245
0,00419879527147187
0,00426463469218727
0,00433150202056399
0,00439941316273649
0,00446838426649112
0,00453843172479538
0,00460957217937421
0,00468182252433374
0,00475519990983305
0,00482972174580434
0,00490540570572204
0,00498226973042126
0,00506033203196621
0,00513961109756885
0,00522012569355840
0,00530189486940215
0,00538493796177796
0,00546927459869899
0,00555492470369110
0,00564190850002335
0,00573024651499208
0,00581995958425901
0,00591106885624380
0,00600359579657149
0,00609756219257531
0,00619299015785519
0,00628990213689248
0,00638832090972129
0,00648826959665671
0,00658977166308056
0,00669285092428486
0,00679753155037338
0,00690383807122188
0,00701179538149711
0,00712142874573510
0,00723276380347905
0,00734582657447706
0,00746064346394017
0,00757724126786081
0,00769564717839219
0,00781588878928863
0,00793799410140732
0,00806199152827164
0,00818790990169623
0,00831577847747413
0,00844562694112603
0,00857748541371198
0,00871138445770551
0,00884735508293038
0,00898542875256017
0,00912563738918052
0,00926801338091433
0,00941258958760982
0,00955939934709153
0,00970847648147407
0,00985985530353879
0,0100135706231731
0,0101696577538726
0,0103281525193052
0,0104890912599380
0,0106525108397262
0,0108184486528632
0,0109869426305932
0,0111580312480840
0,0113317535313615
0,0115081490643034
0,0116872579956944
0,0118691210463395
0,0120537795162364
0,0122412752918072
0,0124316508531858
0,0126249492815644
0,0128212142665942
0,0130204901138428
0,0132228217523052
0,0134282547419685
0,0136368352814299
0,0138486102155646
0,0140636270432455
0,0142819339251112
0,0145035796913820
0,0147286138497227
0,0149570865931500
0,0151890488079840
0,0154245520818411
0,0156636487116683
0,0159063917118147
0,0161528348221410
0,0164030325161631
0,0166570400092291
0,0169149132667265
0,0171767090123184
0,0174424847362053
0,0177122987034115
0,0179862099620916
0,0182642783518570
0,0185465645121173
0,0188331298904347
0,0191240367508889
0,0194193481824486
0,0197191281073466
0,0200234412894552
0,0203323533426588
0,0206459307392184
0,0209642408181275
0,0212873517934511
0,0216153327626477
0,0219482537148679
0,0222861855392255
0,0226292000330373
0,0229773699100256
0,0233307688084805
0,0236894712993744
0,0240535528944262
0,0244230900541072
0,0247981601955857
0,0251788417006019
0,0255652139232696
0,0259573571977969
0,0263553528461198
0,0267592831854432
0,0271692315356810
0,0275852822267900
0,0280075206059881
0,0284360330448527
0,0288709069462879
0,0293122307513563
0,0297600939459642
0,0302145870673940
0,0306758017106741
0,0311438305347785
0,0316187672686455
0,0321007067170082
0,0325897447660253
0,0330859783887041
0,0335895056501040
0,0341004257123115
0,0346188388391758
0,0351448464007933
0,0356785508777305
0,0362200558649747
0,0367694660755987
0,0373268873441295
0,0378924266296074
0,0384661920183243
0,0390482927262264
0,0396388391009700
0,0402379426236160
0,0408457159099493
0,0414622727114096
0,0420877279156188
0,0427221975464906
0,0433657987639068
0,0440186498629464
0,0446808702726502
0,0453525805543064
0,0460339023992404
0,0467249586260924
0,0474258731775668
0,0481367711166348
0,0488577786221749
0,0495890229840317
0,0503306325974769
0,0510827369570525
0,0518454666497798
0,0526189533477138
0,0534033297998242
0,0541987298231856
0,0550052882934541
0,0558231411346144
0,0566524253079738
0,0574932788003858
0,0583458406116811
0,0592102507412859
0,0600866501740076
0,0609751808649648
0,0618759857236427
0,0627892085970514
0,0637149942519653
0,0646534883562239
0,0656048374590693
0,0665691889705017
0,0675466911396291
0,0685374930319902
0,0695417445058281
0,0705595961872930
0,0715911994445525
0,0726367063607870
0,0736962697060485
0,0747700429079614
0,0758581800212436
0,0769608356960261
0,0780781651449510
0,0792103241090244
0,0803574688222071
0,0815197559747189
0,0826973426750389
0,0838903864105799
0,0850990450070202
0,0863234765862703
0,0875638395230587
0,0888202924001177
0,0900929939619518
0,0913821030671714
0,0926877786393760
0,0940101796165723
0,0953494648991095
0,0967057932961216
0,0980793234704600
0,0994702138821071
0,100878622730057
0,102304707892653
0,103748626866380
0,105210536703086
0,106690593945651
0,108188954562070
0,109705773877971
0,111241206507543
0,112795406282893
0,114368526181812
0,115960718253967
0,117572133545509
0,119202922022118
0,120853232490471
0,122523212518159
0,124213008352053
0,125922764835132
0,127652625321791
0,129402731591639
0,131173223761816
0,132964240197829
0,134775917422957
0,136608390026219
0,138461790568964
0,140336249490083
0,142231895009896
0,144148853032741
0,146087247048296
0,148047198031689
0,150028824342425
0,152032241622174
0,154057562691485
0,156104897445457
0,158174352748432
0,160266032327761
0,162380036666711
0,164516462896563
0,166675404687977
0,168856952141683
0,171061191678584
0,173288205929327
0,175538073623429
0,177810869478050
0,180106664086464
0,182425523806356
0,184767510648000
0,187132682162427
0,189521091329678
0,191932786447237
0,194367811018745
0,196826203643099
0,199307997904046
0,201813222260379
0,204341899936846
0,206894048815888
0,209469681330325
0,212068804357105
0,214691419112242
0,217337521047063
0,220007099745893
0,222700138825309
0,225416615835077
0,228156502160925
0,230919762929272
0,233706356914040
0,236516236445708
0,239349347322712
0,242205628725359
0,245085013132372
0,247987426240203
0,250912786885272
0,253861006969249
0,256831991387519
0,259825637960984
0,262841837371317
0,265880473099817
0,268941421369995
0,272024551094023
0,275129723823175
0,278256793702402
0,281405607429144
0,284576004216527
0,287767815761053
0,290980866214907
0,294214972162989
0,297469942604795
0,300745578941242
0,304041674966547
0,307358016865264
0,310694383214554
0,314050544991807
0,317426265587676
0,320821300824607
0,324235398980952
0,327668300820714
0,331119739628992
0,334589441253186
0,338077124150006
0,341582499438317
0,345105270957872
0,348645135333946
0,352201782047890
0,355774893513630
0,359364145160102
0,362969205519617
0,366589736322160
0,370225392595587
0,373875822771697
0,377540668798145
0,381219566256150
0,384912144483934
0,388618026705849
0,392336830167108
0,396068166274042
0,399811640739795
0,403566853735375
0,407333400045930
0,411110869232168
0,414898845796769
0,418696909355687
0,422504634814188
0,426321592547490
0,430147348585843
0,433981464803899
0,437823499114202
0,441673005664626
0,445529535039573
0,449392634464760
0,453261848015386
0,457136716827495
0,461016779312316
0,464901571373389
0,468790626626244
0,472683476620433
0,476579651063676
0,480478678047907
0,484380084276984
0,488283395295835
0,492188135720796
0,496093829470920
0,500000000000000
0,503906170529081
0,507811864279204
0,511716604704165
0,515619915723016
0,519521321952093
0,523420348936324
0,527316523379567
0,531209373373756
0,535098428626612
0,538983220687684
0,542863283172505
0,546738151984614
0,550607365535240
0,554470464960427
0,558326994335375
0,562176500885798
0,566018535196102
0,569852651414157
0,573678407452510
0,577495365185812
0,581303090644313
0,585101154203231
0,588889130767832
0,592666599954070
0,596433146264625
0,600188359260205
0,603931833725958
0,607663169832892
0,611381973294151
0,615087855516067
0,618780433743850
0,622459331201855
0,626124177228303
0,629774607404413
0,633410263677840
0,637030794480383
0,640635854839898
0,644225106486370
0,647798217952110
0,651354864666054
0,654894729042128
0,658417500561683
0,661922875849994
0,665410558746814
0,668880260371009
0,672331699179286
0,675764601019048
0,679178699175393
0,682573734412324
0,685949455008193
0,689305616785446
0,692641983134736
0,695958325033453
0,699254421058759
0,702530057395205
0,705785027837011
0,709019133785093
0,712232184238947
0,715423995783473
0,718594392570856
0,721743206297598
0,724870276176825
0,727975448905978
0,731058578630005
0,734119526900183
0,737158162628683
0,740174362039016
0,743168008612481
0,746138993030751
0,749087213114728
0,752012573759797
0,754914986867628
0,757794371274640
0,760650652677288
0,763483763554292
0,766293643085960
0,769080237070728
0,771843497839075
0,774583384164923
0,777299861174691
0,779992900254107
0,782662478952938
0,785308580887758
0,787931195642895
0,790530318669675
0,793105951184112
0,795658100063154
0,798186777739621
0,800692002095954
0,803173796356902
0,805632188981255
0,808067213552763
0,810478908670322
0,812867317837574
0,815232489352000
0,817574476193644
0,819893335913536
0,822189130521951
0,824461926376571
0,826711794070673
0,828938808321416
0,831143047858317
0,833324595312023
0,835483537103437
